Station Name: FINNER
Station Height: 33 M 
Latitude:54.494  ,Longitude: -8.243


date:  -  00 to 00 utc
rain:  -  Precipitation Amount (mm)
maxtp: -  Maximum Air Temperature (C)	  
mintp: -  Minimum  Air Temperature (C)
gmin:  -  09utc Grass Minimum Temperature (C)
soil:  -  Mean 10cm soil temperature (C)	
cbl:   -  Mean CBL Pressure (hpa)
wdsp:  -  Mean Wind Speed (kt)
hm:    -  Highest ten minute mean wind speed (kt)		                 
ddhm:  -  Wind Direction at max 10 min mean (deg)                  
hg:    -  Highest Gust (kt)
pe:    -  Potential Evapotranspiration (mm)  
evap:  -  Evaporation (mm)
smd_wd:-  Soil Moisture Deficits(mm) well drained
smd_md:-  Soil Moisture Deficits(mm) moderately drained
smd_pd:-  Soil Moisture Deficits(mm) poorly drained
glorad:-  Global Radiation (J/cm sq.)
ind:   -  Indicator (i)

date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad
15-apr-2011,0,13.9,0,7.2, , ,0,0.7,1014.6,5.5,0,11,0,260,0,14, , , , , , ,834
16-apr-2011,0,11.8,0,7.7, , ,0,0.3,1018.5,6.4,0,13,0,280,0,17, , , , , , ,1293
17-apr-2011,0,16.1,0,7.7, , ,0,0.0,1019.5,5.0,0,10,0,120,0,14, , , , , , ,1658
18-apr-2011,0,18.5,0,5.1, , ,0,0.0,1012.5,8.2,0,18,0,160,0,25, , , , , , ,1840
19-apr-2011,0,16.4,0,6.2, , ,0,0.0,1010.9,5.2,0,9,0,110,0,13, , , , , , ,1877
20-apr-2011,0,17.9,0,9.5, , ,0,0.0,1011.8,6.2,0,10,0,260,0,13, , , , , , ,1392
21-apr-2011,0,20.7,0,9.4, , ,0,0.3,1007.8,6.1,0,10,0,100,0,16, , , , , , ,1595
22-apr-2011,0,21.1,0,9.1, , ,0,0.1,1000.9,11.0,0,17,0,160,0,26, , , , , , ,1535
23-apr-2011,0,12.6,0,7.2, , ,0,0.0,1008.8,10.0,0,19,0,280,0,23, , , , , , ,2371
24-apr-2011,0,13.1,0,8.1, , ,0,0.7,1017.8,6.9,0,14,0,260,0,17, , , , , , ,1706
25-apr-2011,0,13.7,0,6.8, , ,0,0.0,1025.4,6.9,0,14,0,350,0,18, , , , , , ,2154
26-apr-2011,0,16.1,0,5.4, , ,0,0.0,1025.1,7.2,0,12,0,80,0,20, , , , , , ,2288
27-apr-2011,0,15.4,0,6.2, , ,0,0.3,1022.4,5.5,0,10,0,110,0,15, , , , , , ,978
28-apr-2011,0,19.4,0,7.4, , ,0,0.0,1018.5,7.2,0,10,0,120,0,14, , , , , , ,2268
29-apr-2011,0,18.5,0,5.0, , ,0,0.0,1013.7,8.3,0,14,0,90,0,19, , , , , , ,2361
30-apr-2011,0,18.9,0,8.5, , ,0,0.0,1010.1,12.4,0,17,0,100,0,26, , , , , , ,2219
01-may-2011,0,18.8,0,7.7, , ,0,0.0,1008.8,12.3,0,19,0,90,0,29, , , , , , ,2540
02-may-2011,0,17.5,0,7.0, , ,0,0.0,1009.7,12.9,0,21,0,120,0,30, , , , , , ,2185
03-may-2011,0,14.9,0,5.9, , ,0,0.0,1011.5,13.9,0,21,0,110,0,27, , , , , , ,2262
04-may-2011,0,14.4,0,7.7, , ,0,3.2,1009.5,12.2,0,18,0,120,0,28, , , , , , ,925
05-may-2011,0,15.3,0,10.9, , ,0,4.1,1004.4,9.9,0,14,0,150,0,23, , , , , , ,1126
06-may-2011,0,17.4,0,9.4, , ,0,9.8,1001.1,9.6,0,22,0,160,0,37, , , , , , ,1500
07-may-2011,0,18.7,0,9.8, , ,0,3.3,998.6,10.3,0,17,0,120,0,24, , , , , , ,1290
08-may-2011,0,17.4,0,11.2, , ,0,0.2,996.5,13.6,0,21,0,170,0,34, , , , , , ,1969
09-may-2011,0,16.4,0,10.1, , ,0,6.2,1001.9,12.4,0,21,0,160,0,34, , , , , , ,1303
10-may-2011,0,15.4,0,9.4, , ,0,4.3,1008.2,13.6,0,20,0,200,0,32, , , , , , ,1568
11-may-2011,0,14.3,0,8.8, , ,0,3.7,1012.4,13.2,0,21,0,260,0,33, , , , , , ,1656
12-may-2011,0,12.7,0,7.8, , ,0,2.5,1012.5,17.1,0,25,0,270,0,33, , , , , , ,1849
13-may-2011,0,12.1,0,6.6, , ,0,1.2,1013.3,13.7,0,21,0,300,0,27, , , , , , ,2295
14-may-2011,0,11.4,0,8.4, , ,0,3.8,1018.4,16.9,0,22,0,280,0,33, , , , , , ,1063
15-may-2011,0,11.7,0,8.6, , ,0,9.8,1019.8,17.1,0,22,0,260,0,32, , , , , , ,341
16-may-2011,0,11.9,0,10.7, , ,0,16.4,1015.8,18.5,0,22,0,250,0,30, , , , , , ,507
17-may-2011,0,15.2,0,9.2, , ,0,2.8,1010.1,11.7,0,16,0,230,0,24, , , , , , ,953
18-may-2011,0,12.7,0,8.1, , ,0,2.2,1007.4,18.6,0,27,0,270,0,36, , , , , , ,2134
19-may-2011,0,13.4,0,6.7, , ,0,3.0,1009.5,12.1,0,22,0,280,0,28, , , , , , ,1446
20-may-2011,0,13.1,0,6.9, , ,0,4.6,1008.0,14.4,0,25,0,250,0,36, , , , , , ,2226
21-may-2011,0,14.4,0,7.8, , ,0,14.2,1002.0,14.0,0,23,0,180,0,35, , , , , , ,649
22-may-2011,0,13.5,0,7.3, , ,0,2.4,1001.0,16.4,0,27,0,280,0,37, , , , , , ,2538
23-may-2011,0,12.4,0,6.6, , ,0,9.7,1001.9,29.2,0,43,0,230,0,62, , , , , , ,1745
24-may-2011,0,12.6,0,6.4, , ,0,1.8,1015.7,17.2,0,28,0,270,0,41, , , , , , ,2434
25-may-2011,0,15.2,0,9.1, , ,0,5.3,1007.1,11.5,0,22,0,170,0,36, , , , , , ,1411
26-may-2011,0,12.2,0,7.7, , ,0,2.6,1007.0,20.4,0,29,0,340,0,39, , , , , , ,1689
27-may-2011,0,12.3,0,8.1, , ,0,1.8,1011.2,14.1,0,21,0,260,0,29, , , , , , ,894
28-may-2011,0,12.9,0,8.5, , ,0,1.1,1002.0,17.4,0,26,0,260,0,36, , , , , , ,1755
29-may-2011,0,13.5,0,7.5, , ,0,1.5,999.9,17.7,0,28,0,260,0,38, , , , , , ,2127
30-may-2011,0,12.4,0,5.6, , ,0,0.7,1006.1,11.5,0,16,0,260,0,25, , , , , , ,2773
31-may-2011,0,13.9,0,7.6, , ,0,2.7,1012.7,13.3,0,21,0,280,0,29, , , , , , , 
01-jun-2011,0,19.1,0,11.9, , ,0,0.0,1021.4,15.2,0,25,0,250,0,33, , , , , , ,2175
02-jun-2011,0,20.0,0,12.0, , ,0,0.0,1029.7,6.8,0,10,0,260,0,13, , , , , , ,2710
03-jun-2011,0,18.4,0,9.8, , ,0,0.0,1030.6,7.2,0,16,0,260,0,19, , , , , , ,2916
04-jun-2011,0,16.8,0,9.4, , ,0,0.0,1024.5,6.7,0,13,0,350,0,18, , , , , , ,1985
05-jun-2011,0,10.9,0,7.4, , ,0,18.3,1013.1,7.4,0,18,0,340,0,24, , , , , , ,440
06-jun-2011,0,12.4,0,6.0, , ,0,4.0,1000.6,7.2,0,12,0,280,0,17, , , , , , ,910
07-jun-2011,0,14.1,0,8.2, , ,0,6.8,993.0,7.5,0,11,0,290,0,15, , , , , , ,2416
08-jun-2011,0,13.1,0,7.4, , ,0,0.7,999.0,14.2,0,23,0,320,0,30, , , , , , ,1367
09-jun-2011,0,12.0,0,4.6, , ,0,2.4,1006.7,10.9,0,19,0,310,0,26, , , , , , ,2320
10-jun-2011,0,12.0,0,3.8, , ,0,2.3,1009.9,7.3,0,13,0,280,0,17, , , , , , ,1601
11-jun-2011,0,14.2,0,5.8, , ,0,0.1,1011.4,6.2,0,10,0,270,0,13, , , , , , ,2919
12-jun-2011,0,13.5,0,5.7, , ,0,2.9,1004.1,8.4,0,16,0,100,0,25, , , , , , ,1162
13-jun-2011,0,14.3,0,8.6, , ,0,1.4,1005.9,10.8,0,18,0,280,0,23, , , , , , ,2162
14-jun-2011,0,19.6,0,5.9, , ,0,1.3,1007.9,9.1,0,16,0,170,0,23, , , , , , ,2319
15-jun-2011,0,16.8,0,9.0, , ,0,0.2,1002.8,9.4,0,16,0,200,0,23, , , , , , ,1648
16-jun-2011,0,14.5,0,7.9, , ,0,4.9,1000.7,7.4,0,15,0,260,0,27, , , , , , ,1576
17-jun-2011,0,15.8,0,8.9, , ,0,1.6,994.3,4.7,0,9,0,130,0,15, , , , , , ,1699
18-jun-2011,0,15.9,0,9.4, , ,0,1.7,996.9,9.2,0,17,0,280,0,22, , , , , , ,1953
19-jun-2011,0,15.0,0,8.8, , ,0,0.0,1005.8,10.5,0,18,0,280,0,23, , , , , , ,2666
20-jun-2011,0,16.0,0,7.3, , ,0,1.1,1004.8,5.0,0,8,0,140,0,12, , , , , , ,1225
21-jun-2011,0,16.2,0,10.2, , ,0,11.2,999.1,5.4,0,9,0,340,0,12, , , , , , ,1049
22-jun-2011,0,15.3,0,11.1, , ,0,1.2,1003.6,10.6,0,17,0,290,0,22, , , , , , ,1557
23-jun-2011,0,14.5,0,9.5, , ,0,0.5,1012.1,13.3,0,19,0,280,0,24, , , , , , ,2155
24-jun-2011,0,12.7,0,8.2, , ,0,8.8,1010.2,9.3,0,19,0,120,0,27, , , , , , ,1012
25-jun-2011,0,18.4,0,12.6, , ,0,0.4,1008.0,10.3,0,18,0,230,0,25, , , , , , ,857
26-jun-2011,0,17.7,0,11.4, , ,0,1.5,1010.6,11.8,0,21,0,200,0,28, , , , , , ,479
27-jun-2011,0,15.0,0,8.4, , ,0,0.0,1012.5,7.7,0,11,0,280,0,15, , , , , , ,1977
28-jun-2011,0,14.9,0,6.8, , ,0,0.4,1014.8,8.5,0,14,0,280,0,19, , , , , , ,2428
29-jun-2011,0,15.4,0,9.5, , ,0,1.0,1018.7,11.4,0,16,0,280,0,20, , , , , , ,2731
30-jun-2011,0,16.2,0,9.2, , ,0,2.3,1022.8,10.8,0,18,0,280,0,24, , , , , , ,2442
01-jul-2011,0,16.9,0,8.8, , ,0,0.0,1021.6,3.8,0,7,0,330,0,10, , , , , , ,1457
02-jul-2011,0,19.9,0,11.7, , ,0,0.0,1015.6,5.6,0,13,0,160,0,18, , , , , , ,2214
03-jul-2011,0,17.6,0,10.5, , ,0,0.0,1012.1,4.5,0,9,0,300,0,13, , , , , , ,910
04-jul-2011,0,20.4,0,11.2, , ,0,0.0,1006.2,7.6,0,15,0,150,0,26, , , , , , ,1537
05-jul-2011,0,19.4,0,11.3, , ,0,8.8,999.2,9.6,0,21,0,200,0,28, , , , , , ,1508
06-jul-2011,0,17.6,0,9.9, , ,0,0.2,994.4,5.6,0,16,0,10,0,21, , , , , , ,1986
07-jul-2011,0,16.8,0,11.1, , ,0,9.9,990.1,4.3,0,11,0,130,0,16, , , , , , ,1269
08-jul-2011,0,18.3,0,11.0, , ,0,4.7,996.4,6.9,0,15,0,30,0,20, , , , , , ,1493
09-jul-2011,0,19.1,0,8.8, , ,0,0.1,1006.8,9.2,0,15,0,280,0,19, , , , , , ,2271
10-jul-2011,0,17.2,0,11.9, , ,0,2.0,1014.5,7.6,0,14,0,290,0,17, , , , , , ,1786
11-jul-2011,0,16.3,0,11.3, , ,0,0.8,1018.3,5.3,0,9,0,290,0,13, , , , , , ,2318
12-jul-2011,0,20.0,0,10.5, , ,0,0.0,1018.3,5.1,0,8,0,300,0,12, , , , , , ,2283
13-jul-2011,0,21.7,0,10.9, , ,0,0.0,1017.0,5.8,0,10,0,140,0,15, , , , , , ,2062
14-jul-2011,0,18.2,0,11.7, , ,0,0.3,1015.4,5.5,0,13,0,270,0,16, , , , , , ,1237
15-jul-2011,0,16.2,0,12.6, , ,0,2.5,1005.1,8.1,0,17,0,200,0,26, , , , , , ,640
16-jul-2011,0,15.8,0,12.5, , ,0,10.9,991.0,15.7,0,22,0,260,0,30, , , , , , ,1294
17-jul-2011,0,14.1,0,12.6, , ,0,1.3,991.8,19.6,0,25,0,300,0,34, , , , , , ,407
18-jul-2011,0,13.8,0,12.1, , ,0,7.5,995.6,16.5,0,23,0,320,0,32, , , , , , ,486
19-jul-2011,0,15.3,0,11.2, , ,0,0.1,1002.8,11.8,0,20,0,340,0,27, , , , , , ,1425
20-jul-2011,0,15.2,0,9.6, , ,0,0.0,1008.7,7.3,0,15,0,340,0,20, , , , , , ,1307
21-jul-2011,0,15.6,0,10.3, , ,0,0.0,1015.2,7.6,0,15,0,0,0,20, , , , , , ,1459
22-jul-2011,0,15.4,0,8.4, , ,0,0.0,1016.3,7.6,0,14,0,270,0,19, , , , , , ,2151
23-jul-2011,0,17.1,0,6.9, , ,0,0.0,1013.0,4.6,0,10,0,270,0,13, , , , , , ,2535
24-jul-2011,0,17.9,0,11.1, , ,0,0.0,1009.2,4.5,0,10,0,280,0,12, , , , , , ,2028
25-jul-2011,0,18.5,0,11.0, , ,0,0.2,1008.7,5.4,0,12,0,280,0,17, , , , , , ,1324
26-jul-2011,0,17.5,0,11.4, , ,0,0.3,1013.8,7.3,0,13,0,260,0,16, , , , , , ,1795
27-jul-2011,0,17.6,0,10.2, , ,0,0.9,1018.4,5.8,0,13,0,330,0,19, , , , , , ,877
28-jul-2011,0,16.1,0,12.6, , ,0,0.0,1023.0,10.7,0,18,0,340,0,24, , , , , , ,1200
29-jul-2011,0,18.6,0,12.2, , ,0,0.0,1021.6,4.8,0,9,0,90,0,15, , , , , , ,1523
30-jul-2011,0,21.6,0,13.0, , ,0,10.6,1012.6,8.3,0,15,0,140,0,26, , , , , , ,1391
31-jul-2011,0,17.4,0,13.6, , ,0,0.5,1005.3,9.4,0,14,0,190,0,24, , , , , , ,514
01-aug-2011,0,17.2,0,12.4, , ,0,0.0,1007.1,4.3,0,10,0,280,0,13, , , , , , ,1296
02-aug-2011,0,16.6,0,10.3, , ,0,0.0,1009.3,5.6,0,10,0,280,0,13, , , , , , ,1612
03-aug-2011,0,19.9,0,9.8, , ,0,0.0,1006.9,7.6,0,12,0,130,0,18, , , , , , ,1484
04-aug-2011,0,17.6,0,13.0, , ,0,1.0,1004.2,11.5,0,21,0,280,0,29, , , , , , ,1250
05-aug-2011,0,15.8,0,10.3, , ,0,3.0,1006.1,7.2,0,15,0,290,0,20, , , , , , ,843
06-aug-2011,0,15.8,0,10.2, , ,0,1.4,999.7,3.8,0,8,0,90,0,12, , , , , , ,1212
07-aug-2011,0,17.1,0,10.9, , ,0,0.2,997.1,7.1,0,15,0,300,0,20, , , , , , ,2396
08-aug-2011,0,15.9,0,12.4, , ,0,0.1,1008.5,14.7,0,19,0,280,0,26, , , , , , ,1077
09-aug-2011,0,16.1,0,11.1, , ,0,1.9,1019.4,8.0,0,14,0,300,0,20, , , , , , ,1478
10-aug-2011,0,18.7,0,12.9, , ,0,16.4,1009.0,15.0,0,21,0,210,0,31, , , , , , ,541
11-aug-2011,0,17.5,0,13.8, , ,0,5.1,1002.4,8.5,0,15,0,260,0,20, , , , , , ,1303
12-aug-2011,0,18.5,0,13.1, , ,0,9.2,1000.3,7.2,0,17,0,240,0,24, , , , , , ,486
13-aug-2011,0,17.2,0,12.3, , ,0,0.9,996.6,10.6,0,18,0,280,0,23, , , , , , ,974
14-aug-2011,0,16.1,0,10.8, , ,0,5.8,1002.0,12.5,0,18,0,270,0,25, , , , , , ,1905
15-aug-2011,0,16.7,0,10.6, , ,0,11.4,1006.6,8.2,0,14,0,250,0,19, , , , , , ,1039
16-aug-2011,0,15.9,0,11.1, , ,0,2.1,1008.4,11.9,0,20,0,300,0,28, , , , , , ,1894
17-aug-2011,0,16.4,0,10.0, , ,0,0.2,1014.4,6.3,0,11,0,280,0,15, , , , , , ,1999
18-aug-2011,0,16.4,0,8.5, , ,0,0.0,1014.1,4.0,0,9,0,280,0,12, , , , , , ,2055
19-aug-2011,0,16.2,0,7.7, , ,0,1.0,1008.0,10.5,0,21,0,190,0,33, , , , , , ,985
20-aug-2011,0,19.8,0,11.3, , ,0,0.1,1005.9,8.7,0,14,0,190,0,19, , , , , , ,1803
21-aug-2011,0,17.2,0,12.3, , ,0,0.3,1009.0,10.0,0,15,0,280,0,19, , , , , , ,1808
22-aug-2011,0,16.5,0,10.8, , ,0,1.1,1015.3,4.3,0,9,0,280,0,12, , , , , , ,1231
23-aug-2011,0,17.9,0,11.2, , ,0,1.6,1009.0,6.2,0,13,0,190,0,18, , , , , , ,1044
24-aug-2011,0,16.1,0,8.6, , ,0,3.5,1002.6,5.5,0,13,0,180,0,19, , , , , , ,1531
25-aug-2011,0,16.4,0,7.3, , ,0,0.5,1000.6,7.1,0,14,0,90,0,20, , , , , , ,1449
26-aug-2011,0,16.6,0,6.1, , ,0,0.8,1004.0,8.6,0,19,0,290,0,25, , , , , , ,1509
27-aug-2011,0,16.7,0,11.0, , ,0,5.3,1008.7,12.1,0,21,0,280,0,31, , , , , , ,1463
28-aug-2011,0,15.6,0,10.6, , ,0,0.6,1014.1,11.4,0,17,0,310,0,25, , , , , , ,1216
29-aug-2011,0,14.6,0,10.6, , ,0,0.7,1016.2,11.7,0,17,0,290,0,23, , , , , , ,1005
30-aug-2011,0,15.9,0,6.9, , ,0,0.3,1014.3,6.9,0,13,0,290,0,18, , , , , , ,1380
31-aug-2011,0,17.0,0,5.6, , ,0,0.1,1012.0,4.1,0,8,0,120,0,16, , , , , , ,1336
